#time =  2.0000123E+03
#uTau =  5.3407690E-02
#ReTau =  2.6808257E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.946171539E-01  4.941574781E-02  1.182909722E-06  1.056668206E-02 -5.630273950E-05
  5.873392890E-03  1.574554250E+00  4.962682358E-01  6.110921980E-05  9.078162467E-02 -1.787994354E-03
  1.137423075E-02  3.049232990E+00  1.818186672E+00  6.308372667E-04  2.764040810E-01 -1.289719764E-02
  1.739576925E-02  4.663502495E+00  4.014482795E+00  2.680933090E-03  5.212536188E-01 -4.382794263E-02
  2.289660711E-02  6.138181235E+00  6.360452071E+00  6.549231343E-03  7.491360564E-01 -9.131840193E-02
  2.692498204E-02  7.218118331E+00  8.064813291E+00  1.086292086E-02  9.088768614E-01 -1.359091436E-01
  2.877000000E-02  7.712735485E+00  8.802873433E+00  1.329198064E-02  9.789744383E-01 -1.583832693E-01
  2.877000000E-02  7.712735485E+00  8.802873433E+00  1.329198064E-02  9.789744383E-01 -1.583832693E-01
  3.135828380E-02  8.406609254E+00  9.770707880E+00  1.719517083E-02  1.073576147E+00 -1.914355532E-01
  3.700949034E-02  9.921599215E+00  1.154407960E+01  2.775549534E-02  1.263607743E+00 -2.667529009E-01
  4.472634178E-02  1.199035257E+01  1.313729711E+01  4.661179805E-02  1.483937645E+00 -3.678174004E-01
  5.317365822E-02  1.425493085E+01  1.389533856E+01  7.266278632E-02  1.672454273E+00 -4.658028625E-01
  6.089050966E-02  1.632368420E+01  1.392401709E+01  1.006652646E-01  1.798956600E+00 -5.395286219E-01
  6.654171620E-02  1.783867416E+01  1.367936079E+01  1.232135388E-01  1.866740174E+00 -5.838715365E-01
  6.913000000E-02  1.853254793E+01  1.351629847E+01  1.340041474E-01  1.891505927E+00 -6.016636355E-01
  6.913000000E-02  1.853254793E+01  1.351629847E+01  1.340041474E-01  1.891505927E+00 -6.016636355E-01
  7.276167769E-02  1.950613742E+01  1.324887735E+01  1.495447641E-01  1.920245598E+00 -6.241818568E-01
  8.069100936E-02  2.163185301E+01  1.256568003E+01  1.846755900E-01  1.961673439E+00 -6.646001509E-01
