#time =  2.0000020E+03
#uTau =  5.9891278E-02
#ReTau =  3.0062727E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  5.546627067E-01  5.540719013E-01
  5.873392890E-03  1.765702048E+00  1.758348378E+00
  1.137423075E-02  3.419403897E+00  3.372537396E+00
  1.739576925E-02  5.229642555E+00  5.044962956E+00
  2.289660711E-02  6.883344403E+00  6.429398718E+00
  2.692498204E-02  8.094383745E+00  7.335859036E+00
  2.877000000E-02  8.649046452E+00  7.719145822E+00
  2.877000000E-02  8.649046452E+00  7.719145822E+00
  3.135828380E-02  9.427155136E+00  8.223369652E+00
  3.700949034E-02  1.112606191E+01  9.195042014E+00
  4.472634178E-02  1.344595786E+01  1.027068550E+01
  5.317365822E-02  1.598545151E+01  1.118621697E+01
  6.089050966E-02  1.830534746E+01  1.184546536E+01
  6.654171620E-02  2.000425424E+01  1.224756659E+01
  6.913000000E-02  2.078236292E+01  1.241322250E+01
  6.913000000E-02  2.078236292E+01  1.241322250E+01
  7.276167769E-02  2.187414426E+01  1.262872978E+01
  8.069100936E-02  2.425791756E+01  1.304111176E+01
  9.151869265E-02  2.751301439E+01  1.350380856E+01
  1.033713074E-01  3.107623354E+01  1.391387064E+01
  1.141989906E-01  3.433133037E+01  1.422487350E+01
  1.221283223E-01  3.671510367E+01  1.442343237E+01
  1.257600000E-01  3.780688501E+01  1.450756249E+01
  1.257600000E-01  3.780688501E+01  1.450756249E+01
  1.308538400E-01  3.933823221E+01  1.461925729E+01
  1.419756273E-01  4.268174472E+01  1.484102949E+01
  1.571626816E-01  4.724738732E+01  1.510437784E+01
  1.737873184E-01  5.224520646E+01  1.535274246E+01
  1.889743727E-01  5.681084907E+01  1.555180313E+01
  2.000961600E-01  6.015436158E+01  1.568420449E+01
  2.051900000E-01  6.168570877E+01  1.574162703E+01
  2.051900000E-01  6.168570877E+01  1.574162703E+01
  2.123366389E-01  6.383418330E+01  1.581915394E+01
  2.279404659E-01  6.852511914E+01  1.597757761E+01
  2.492478476E-01  7.493069905E+01  1.617401190E+01
  2.725721524E-01  8.194262105E+01  1.636839821E+01
  2.938795341E-01  8.834820096E+01  1.653120633E+01
  3.094833611E-01  9.303913681E+01  1.664304590E+01
  3.166300000E-01  9.518761133E+01  1.669239724E+01
  3.166300000E-01  9.518761133E+01  1.669239724E+01
  3.266567139E-01  9.820191492E+01  1.675980353E+01
  3.485488383E-01  1.047832844E+02  1.690013474E+01
  3.784430336E-01  1.137702947E+02  1.707843096E+01
  4.111669664E-01  1.236080011E+02  1.725845871E+01
  4.410611617E-01  1.325950113E+02  1.741092127E+01
  4.629532861E-01  1.391763808E+02  1.751613607E+01
  4.729800000E-01  1.421906844E+02  1.756264410E+01
  4.729800000E-01  1.421906844E+02  1.756264410E+01
  4.870449753E-01  1.464189995E+02  1.762615674E+01
  5.177541581E-01  1.556510172E+02  1.775823397E+01
  5.596882478E-01  1.682575479E+02  1.792492888E+01
  6.055917522E-01  1.820573930E+02  1.809018689E+01
  6.475258419E-01  1.946639237E+02  1.822594567E+01
  6.782350247E-01  2.038959414E+02  1.831631170E+01
  6.923000000E-01  2.081242565E+02  1.835511480E+01
  6.923000000E-01  2.081242565E+02  1.835511480E+01
  7.120327782E-01  2.140564676E+02  1.840677785E+01
  7.551169271E-01  2.270087375E+02  1.850865367E+01
  8.139493153E-01  2.446953576E+02  1.862254164E+01
  8.783506847E-01  2.640561652E+02  1.871211011E+01
  9.371830729E-01  2.817427852E+02  1.876128861E+01
  9.802672218E-01  2.946950552E+02  1.877753766E+01
  1.000000000E+00  3.006272663E+02  1.877930626E+01
