#time =  2.0000020E+03
#uTau =  5.9891278E-02
#ReTau =  3.0062727E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  5.546627067E-01  4.944348896E-02  4.497590023E-06  1.471738590E-02 -1.331422143E-04
  5.873392890E-03  1.765702048E+00  4.969690331E-01  3.034314002E-04  1.183967377E-01 -4.373337099E-03
  1.137423075E-02  3.419403897E+00  1.790436368E+00  2.997942886E-03  3.296088269E-01 -3.105219608E-02
  1.739576925E-02  5.229642555E+00  3.750143264E+00  1.156956597E-02  5.682420139E-01 -9.899752998E-02
  2.289660711E-02  6.883344403E+00  5.524885353E+00  2.577342431E-02  7.611942100E-01 -1.898596672E-01
  2.692498204E-02  8.094383745E+00  6.595517658E+00  4.005473757E-02  8.835367721E-01 -2.643598964E-01
  2.877000000E-02  8.649046452E+00  7.000021700E+00  4.762213450E-02  9.343770739E-01 -2.987274650E-01
  2.877000000E-02  8.649046452E+00  7.000021700E+00  4.762213450E-02  9.343770739E-01 -2.987274650E-01
  3.135828380E-02  9.427155136E+00  7.473765568E+00  5.924146460E-02  1.000474205E+00 -3.459550784E-01
  3.700949034E-02  1.112606191E+01  8.156984968E+00  8.823615050E-02  1.125146007E+00 -4.410795259E-01
  4.472634178E-02  1.344595786E+01  8.490173597E+00  1.341836569E-01  1.256969999E+00 -5.470331505E-01
  5.317365822E-02  1.598545151E+01  8.381367911E+00  1.899767834E-01  1.359121983E+00 -6.315891728E-01
  6.089050966E-02  1.830534746E+01  8.073650990E+00  2.433760791E-01  1.422050434E+00 -6.859855252E-01
  6.654171620E-02  2.000425424E+01  7.794133457E+00  2.827633007E-01  1.453868869E+00 -7.154569523E-01
  6.913000000E-02  2.078236292E+01  7.659522940E+00  3.006786165E-01  1.465149774E+00 -7.266536990E-01
  6.913000000E-02  2.078236292E+01  7.659522940E+00  3.006786165E-01  1.465149774E+00 -7.266536990E-01
  7.276167769E-02  2.187414426E+01  7.467958555E+00  3.255527999E-01  1.478005418E+00 -7.403043699E-01
  8.069100936E-02  2.425791756E+01  7.051963743E+00  3.782774728E-01  1.496065427E+00 -7.633035585E-01
  9.151869265E-02  2.751301439E+01  6.514523763E+00  4.454384996E-01  1.504387053E+00 -7.836247257E-01
  1.033713074E-01  3.107623354E+01  5.985282949E+00  5.111580217E-01  1.499635332E+00 -7.960509614E-01
  1.141989906E-01  3.433133037E+01  5.558117233E+00  5.635472531E-01  1.487721028E+00 -8.014609361E-01
  1.221283223E-01  3.671510367E+01  5.277309726E+00  5.973225479E-01  1.476169259E+00 -8.028891939E-01
  1.257600000E-01  3.780688501E+01  5.157087903E+00  6.115401082E-01  1.470320057E+00 -8.029846096E-01
  1.257600000E-01  3.780688501E+01  5.157087903E+00  6.115401082E-01  1.470320057E+00 -8.029846096E-01
  1.308538400E-01  3.933823221E+01  4.996732603E+00  6.302052816E-01  1.461636187E+00 -8.026259575E-01
  1.419756273E-01  4.268174472E+01  4.677529121E+00  6.660622481E-01  1.441184489E+00 -8.001976355E-01
  1.571626816E-01  4.724738732E+01  4.300723274E+00  7.052316296E-01  1.410774579E+00 -7.941873616E-01
  1.737873184E-01  5.224520646E+01  3.953230902E+00  7.370958512E-01  1.375417904E+00 -7.851163627E-01
  1.889743727E-01  5.681084907E+01  3.682940326E+00  7.579468957E-01  1.341795463E+00 -7.752466020E-01
  2.000961600E-01  6.015436158E+01  3.508165614E+00  7.690980450E-01  1.316624706E+00 -7.673025529E-01
  2.051900000E-01  6.168570877E+01  3.433853350E+00  7.732003079E-01  1.305022061E+00 -7.635003013E-01
  2.051900000E-01  6.168570877E+01  3.433853350E+00  7.732003079E-01  1.305022061E+00 -7.635003013E-01
  2.123366389E-01  6.383418330E+01  3.335411669E+00  7.780040808E-01  1.288743918E+00 -7.580187622E-01
  2.279404659E-01  6.852511914E+01  3.139234030E+00  7.850730350E-01  1.253223858E+00 -7.455231453E-01
  2.492478476E-01  7.493069905E+01  2.906906764E+00  7.885136822E-01  1.205488221E+00 -7.275902350E-01
  2.725721524E-01  8.194262105E+01  2.690689337E+00  7.860725857E-01  1.155322202E+00 -7.070476542E-01
  2.938795341E-01  8.834820096E+01  2.519007379E+00  7.796562613E-01  1.111275102E+00 -6.877353876E-01
  3.094833611E-01  9.303913681E+01  2.405666873E+00  7.730466474E-01  1.079902707E+00 -6.733629900E-01
  3.166300000E-01  9.518761133E+01  2.356829228E+00  7.695733079E-01  1.065770697E+00 -6.667445760E-01
  3.166300000E-01  9.518761133E+01  2.356829228E+00  7.695733079E-01  1.065770697E+00 -6.667445760E-01
  3.266567139E-01  9.820191492E+01  2.293069076E+00  7.643412372E-01  1.046467479E+00 -6.574074523E-01
  3.485488383E-01  1.047832844E+02  2.161340577E+00  7.515509818E-01  1.004822004E+00 -6.368612356E-01
  3.784430336E-01  1.137702947E+02  2.000652873E+00  7.318846554E-01  9.498719867E-01 -6.085206900E-01
  4.111669664E-01  1.236080011E+02  1.846987916E+00  7.084283545E-01  8.927070530E-01 -5.771568190E-01
  4.410611617E-01  1.325950113E+02  1.721224831E+00  6.857763587E-01  8.430614563E-01 -5.483078603E-01
  4.629532861E-01  1.391763808E+02  1.634884769E+00  6.686969860E-01  8.079919986E-01 -5.270417463E-01
  4.729800000E-01  1.421906844E+02  1.596617944E+00  6.607502634E-01  7.922713350E-01 -5.172814013E-01
  4.729800000E-01  1.421906844E+02  1.596617944E+00  6.607502634E-01  7.922713350E-01 -5.172814013E-01
  4.870449753E-01  1.464189995E+02  1.547263808E+00  6.496678824E-01  7.712544858E-01 -5.036095225E-01
  5.177541581E-01  1.556510172E+02  1.439451237E+00  6.252637698E-01  7.258362547E-01 -4.736106332E-01
  5.596882478E-01  1.682575479E+02  1.304528997E+00  5.923101795E-01  6.677662627E-01 -4.325579297E-01
