#time =  2.0000108E+03
#uTau =  5.1978193E-02
#ReTau =  2.6090714E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.813783596E-01  5.127572214E-02  2.610885494E-06  1.466063214E-02 -6.518268458E-05
  5.873392890E-03  1.532410139E+00  4.962784015E-01  1.691724819E-04  1.225251655E-01 -2.146763783E-03
  1.137423075E-02  2.967618011E+00  1.767017123E+00  1.638748556E-03  3.622182523E-01 -1.562011832E-02
  1.739576925E-02  4.538680397E+00  3.822552560E+00  6.365068978E-03  6.664633678E-01 -5.232105863E-02
  2.289660711E-02  5.973888269E+00  5.948482253E+00  1.448371172E-02  9.423099822E-01 -1.067751762E-01
  2.692498204E-02  7.024920049E+00  7.434139816E+00  2.301278902E-02  1.132989453E+00 -1.562074220E-01
  2.877000000E-02  7.506298408E+00  8.057829884E+00  2.768073241E-02  1.216139254E+00 -1.805625199E-01
  2.877000000E-02  7.506298408E+00  8.057829884E+00  2.768073241E-02  1.216139254E+00 -1.805625199E-01
  3.135828380E-02  8.181600132E+00  8.853488814E+00  3.504658861E-02  1.327868147E+00 -2.157428776E-01
  3.700949034E-02  9.656040265E+00  1.022480744E+01  5.446912317E-02  1.550606264E+00 -2.931948693E-01
  4.472634178E-02  1.166942190E+01  1.129024930E+01  8.819696862E-02  1.805949098E+00 -3.916226477E-01
  5.317365822E-02  1.387338707E+01  1.160548894E+01  1.336836379E-01  2.023501378E+00 -4.816113746E-01
  6.089050966E-02  1.588676871E+01  1.139267079E+01  1.814422912E-01  2.172121630E+00 -5.463950542E-01
  6.654171620E-02  1.736120884E+01  1.106193021E+01  2.190878967E-01  2.255242595E+00 -5.844607641E-01
  6.913000000E-02  1.803651057E+01  1.088085552E+01  2.368546282E-01  2.286993831E+00 -5.996120449E-01
  6.913000000E-02  1.803651057E+01  1.088085552E+01  2.368546282E-01  2.286993831E+00 -5.996120449E-01
  7.276167769E-02  1.898404121E+01  1.060688670E+01  2.621622858E-01  2.325551964E+00 -6.187383143E-01
  8.069100936E-02  2.105286045E+01  9.967621063E+00  3.182107789E-01  2.388377846E+00 -6.531061408E-01
  9.151869265E-02  2.387788032E+01  9.092540935E+00  3.942394209E-01  2.435588386E+00 -6.873715466E-01
  1.033713074E-01  2.697031213E+01  8.211571580E+00  4.737977873E-01  2.449050246E+00 -7.129586082E-01
  1.141989906E-01  2.979533200E+01  7.501776806E+00  5.412362130E-01  2.435880943E+00 -7.286780752E-01
  1.221283223E-01  3.186415125E+01  7.040162249E+00  5.868855755E-01  2.415062766E+00 -7.366791012E-01
  1.257600000E-01  3.281168189E+01  6.844325972E+00  6.066799091E-01  2.403109402E+00 -7.395282920E-01
  1.257600000E-01  3.281168189E+01  6.844325972E+00  6.066799091E-01  2.403109402E+00 -7.395282920E-01
  1.308538400E-01  3.414070111E+01  6.585213283E+00  6.332456583E-01  2.384268989E+00 -7.427582452E-01
  1.419756273E-01  3.704245482E+01  6.077241353E+00  6.863891714E-01  2.336680852E+00 -7.471783591E-01
  1.571626816E-01  4.100486571E+01  5.494361884E+00  7.484633453E-01  2.262893743E+00 -7.485704951E-01
  1.737873184E-01  4.534235217E+01  4.975371561E+00  8.034697917E-01  2.177726098E+00 -7.455924764E-01
  1.889743727E-01  4.930476305E+01  4.586287681E+00  8.431034540E-01  2.099535606E+00 -7.399512465E-01
  2.000961600E-01  5.220651677E+01  4.342375489E+00  8.664462203E-01  2.043300296E+00 -7.344753169E-01
  2.051900000E-01  5.353553599E+01  4.240570774E+00  8.756830885E-01  2.018063987E+00 -7.316741352E-01
  2.051900000E-01  5.353553599E+01  4.240570774E+00  8.756830885E-01  2.018063987E+00 -7.316741352E-01
  2.123366389E-01  5.540014511E+01  4.107126914E+00  8.872266972E-01  1.983332942E+00 -7.274558945E-01
  2.279404659E-01  5.947129497E+01  3.847739211E+00  9.071512017E-01  1.909688676E+00 -7.173614336E-01
  2.492478476E-01  6.503054298E+01  3.550315072E+00  9.243005958E-01  1.814071110E+00 -7.020524279E-01
  2.725721524E-01  7.111602064E+01  3.280853866E+00  9.324056322E-01  1.717203528E+00 -6.838393422E-01
  2.938795341E-01  7.667526865E+01  3.071203448E+00  9.322903767E-01  1.634884774E+00 -6.662220700E-01
  3.094833611E-01  8.074641852E+01  2.934199311E+00  9.286544258E-01  1.577689728E+00 -6.528477770E-01
  3.166300000E-01  8.261102764E+01  2.875362515E+00  9.261359656E-01  1.552381790E+00 -6.466162766E-01
  3.166300000E-01  8.261102764E+01  2.875362515E+00  9.261359656E-01  1.552381790E+00 -6.466162766E-01
  3.266567139E-01  8.522706888E+01  2.797652953E+00  9.218598446E-01  1.518509201E+00 -6.377900231E-01
  3.485488383E-01  9.093888044E+01  2.639283579E+00  9.096814562E-01  1.446146397E+00 -6.182241610E-01
  3.784430336E-01  9.873848944E+01  2.447143375E+00  8.881814788E-01  1.352804994E+00 -5.910560720E-01
  4.111669664E-01  1.072763971E+02  2.264013173E+00  8.603054016E-01  1.258845506E+00 -5.608678254E-01
  4.410611617E-01  1.150760061E+02  2.114683295E+00  8.323821625E-01  1.178238442E+00 -5.330342601E-01
  4.629532861E-01  1.207878177E+02  2.013221833E+00  8.109744339E-01  1.121292050E+00 -5.124851947E-01
  4.729800000E-01  1.234038589E+02  1.968388304E+00  8.009269201E-01  1.095698182E+00 -5.030320537E-01
  4.729800000E-01  1.234038589E+02  1.968388304E+00  8.009269201E-01  1.095698182E+00 -5.030320537E-01
  4.870449753E-01  1.270735114E+02  1.910493071E+00  7.868785662E-01  1.062924269E+00 -4.897829331E-01
  5.177541581E-01  1.350857564E+02  1.784627341E+00  7.557407047E-01  9.894863174E-01 -4.606276350E-01
  5.596882478E-01  1.460266598E+02  1.625507452E+00  7.137153653E-01  8.958664285E-01 -4.206629591E-01
  6.055917522E-01  1.580032119E+02  1.468188860E+00  6.695356215E-01  8.051007372E-01 -3.766813696E-01
  6.475258419E-01  1.689441153E+02  1.335404050E+00  6.316182442E-01  7.308898630E-01 -3.365772630E-01
  6.782350247E-01  1.769563603E+02  1.241818316E+00  6.056835890E-01  6.798422623E-01 -3.071194139E-01
  6.923000000E-01  1.806260128E+02  1.199961024E+00  5.942373879E-01  6.573141531E-01 -2.936750451E-01
  6.923000000E-01  1.806260128E+02  1.199961024E+00  5.942373879E-01  6.573141531E-01 -2.936750451E-01
  7.120327782E-01  1.857744355E+02  1.146589597E+00  5.792007329E-01  6.302629026E-01 -2.747512867E-01
  7.551169271E-01  1.970153976E+02  1.028591724E+00  5.485195896E-01  5.697958990E-01 -2.334073076E-01
  8.139493153E-01  2.123651877E+02  8.910563270E-01  5.135096902E-01  5.038861890E-01 -1.772006378E-01
  8.783506847E-01  2.291679648E+02  7.785454883E-01  4.856892234E-01  4.534261299E-01 -1.158544220E-01
  9.371830729E-01  2.445177549E+02  7.155112505E-01  4.704766662E-01  4.257763243E-01 -6.007095330E-02
  9.802672218E-01  2.557587170E+02  6.948949460E-01  4.654976462E-01  4.167282622E-01 -1.928107341E-02
  1.000000000E+00  2.609071397E+02  6.910788356E-01  4.648079257E-01  4.146552291E-01 -7.003454056E-04
