#time =  2.0000026E+03
#uTau =  5.6779495E-02
#ReTau =  2.8500751E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  5.258439846E-01  5.421057284E-02  4.379397949E-06  1.619015240E-02 -1.152425455E-04
  5.873392890E-03  1.673961111E+00  5.353753651E-01  2.841353838E-04  1.314440011E-01 -3.780673930E-03
  1.137423075E-02  3.241741239E+00  1.910142368E+00  2.747896423E-03  3.732186206E-01 -2.690457211E-02
  1.739576925E-02  4.957924962E+00  4.002152826E+00  1.055632793E-02  6.598476739E-01 -8.626339114E-02
  2.289660711E-02  6.525705090E+00  5.926705995E+00  2.365941249E-02  9.047730955E-01 -1.668678359E-01
  2.692498204E-02  7.673822216E+00  7.109442743E+00  3.709733322E-02  1.066971086E+00 -2.341897454E-01
  2.877000000E-02  8.199666201E+00  7.561836226E+00  4.432948088E-02  1.135954913E+00 -2.656715757E-01
  2.877000000E-02  8.199666201E+00  7.561836226E+00  4.432948088E-02  1.135954913E+00 -2.656715757E-01
  3.135828380E-02  8.937346535E+00  8.095868425E+00  5.557783474E-02  1.226933841E+00 -3.094346007E-01
  3.700949034E-02  1.054798287E+01  8.870924668E+00  8.436507723E-02  1.401962793E+00 -3.995064793E-01
  4.472634178E-02  1.274734352E+01  9.225758917E+00  1.317219465E-01  1.589975981E+00 -5.033373704E-01
  5.317365822E-02  1.515489218E+01  9.027884409E+00  1.912585947E-01  1.734801167E+00 -5.892983952E-01
  6.089050966E-02  1.735425283E+01  8.583960659E+00  2.495331967E-01  1.820630259E+00 -6.464149942E-01
  6.654171620E-02  1.896488916E+01  8.195018680E+00  2.929974983E-01  1.861180517E+00 -6.781439540E-01
  6.913000000E-02  1.970256950E+01  8.010943029E+00  3.128569884E-01  1.874589044E+00 -6.903819311E-01
  6.913000000E-02  1.970256950E+01  8.010943029E+00  3.128569884E-01  1.874589044E+00 -6.903819311E-01
  7.276167769E-02  2.073762493E+01  7.752369740E+00  3.404952085E-01  1.888762842E+00 -7.054767841E-01
  8.069100936E-02  2.299754405E+01  7.204395766E+00  3.992640669E-01  1.904257787E+00 -7.314600879E-01
  9.151869265E-02  2.608351515E+01  6.525648448E+00  4.743580798E-01  1.900913557E+00 -7.553436786E-01
  1.033713074E-01  2.946159941E+01  5.892332374E+00  5.480580836E-01  1.877679553E+00 -7.709186405E-01
  1.141989906E-01  3.254757051E+01  5.407782085E+00  6.070067101E-01  1.846710841E+00 -7.786246977E-01
  1.221283223E-01  3.480748963E+01  5.102401240E+00  6.451524111E-01  1.821041384E+00 -7.814185928E-01
  1.257600000E-01  3.584254506E+01  4.974828876E+00  6.612543538E-01  1.808846050E+00 -7.820677229E-01
  1.257600000E-01  3.584254506E+01  4.974828876E+00  6.612543538E-01  1.808846050E+00 -7.820677229E-01
  1.308538400E-01  3.729432774E+01  4.807630189E+00  6.824432994E-01  1.791473567E+00 -7.824011782E-01
  1.419756273E-01  4.046412070E+01  4.484321659E+00  7.233420343E-01  1.753140537E+00 -7.812346030E-01
  1.571626816E-01  4.479254529E+01  4.118768245E+00  7.684067060E-01  1.701182854E+00 -7.764566603E-01
  1.737873184E-01  4.953069173E+01  3.796270384E+00  8.054719844E-01  1.646021741E+00 -7.683091214E-01
  1.889743727E-01  5.385911633E+01  3.554115005E+00  8.299661715E-01  1.597126004E+00 -7.590663477E-01
  2.000961600E-01  5.702890928E+01  3.400857615E+00  8.431556642E-01  1.562417438E+00 -7.514629836E-01
  2.051900000E-01  5.848069196E+01  3.336377885E+00  8.480231487E-01  1.546938087E+00 -7.477965446E-01
  2.051900000E-01  5.848069196E+01  3.336377885E+00  8.480231487E-01  1.546938087E+00 -7.477965446E-01
  2.123366389E-01  6.051753776E+01  3.251500356E+00  8.537440101E-01  1.525764441E+00 -7.424772109E-01
  2.279404659E-01  6.496474571E+01  3.083426416E+00  8.622145294E-01  1.480947817E+00 -7.303086813E-01
  2.492478476E-01  7.103750961E+01  2.885598907E+00  8.665329423E-01  1.422498201E+00 -7.127812203E-01
  2.725721524E-01  7.768511177E+01  2.702252514E+00  8.640222518E-01  1.362190093E+00 -6.927386678E-01
  2.938795341E-01  8.375787567E+01  2.556562252E+00  8.567076566E-01  1.309362339E+00 -6.738654281E-01
  3.094833611E-01  8.820508361E+01  2.459475527E+00  8.489584772E-01  1.271587549E+00 -6.597670109E-01
  3.166300000E-01  9.024192941E+01  2.417272407E+00  8.448201276E-01  1.254580150E+00 -6.532633952E-01
  3.166300000E-01  9.024192941E+01  2.417272407E+00  8.448201276E-01  1.254580150E+00 -6.532633952E-01
  3.266567139E-01  9.309961822E+01  2.362082203E+00  8.385665234E-01  1.231860390E+00 -6.440898923E-01
  3.485488383E-01  9.933903820E+01  2.246374612E+00  8.230123385E-01  1.181962596E+00 -6.238757696E-01
  3.784430336E-01  1.078591085E+02  2.102530039E+00  7.987788699E-01  1.116276603E+00 -5.959608060E-01
  4.111669664E-01  1.171856753E+02  1.962425316E+00  7.697467082E-01  1.049055913E+00 -5.650340745E-01
  4.410611617E-01  1.257057456E+02  1.845300536E+00  7.417797512E-01  9.903913061E-01 -5.366750335E-01
  4.629532861E-01  1.319451655E+02  1.762842123E+00  7.207303066E-01  9.482412508E-01 -5.157824246E-01
  4.729800000E-01  1.348028544E+02  1.725641131E+00  7.108880694E-01  9.290412474E-01 -5.062223415E-01
  4.729800000E-01  1.348028544E+02  1.725641131E+00  7.108880694E-01  9.290412474E-01 -5.062223415E-01
  4.870449753E-01  1.388114780E+02  1.678252312E+00  6.972757362E-01  9.046653200E-01 -4.927402686E-01
  5.177541581E-01  1.475638259E+02  1.571000290E+00  6.670829356E-01  8.481892600E-01 -4.631610544E-01
  5.596882478E-01  1.595153566E+02  1.434282546E+00  6.265800129E-01  7.741490258E-01 -4.226835766E-01
  6.055917522E-01  1.725982003E+02  1.297765943E+00  5.845103727E-01  7.004623938E-01 -3.782374248E-01
  6.475258419E-01  1.845497310E+02  1.181074988E+00  5.485659083E-01  6.385889411E-01 -3.376526545E-01
  6.782350247E-01  1.933020788E+02  1.098112683E+00  5.237981624E-01  5.950932792E-01 -3.079579756E-01
  6.923000000E-01  1.973107025E+02  1.061006996E+00  5.127638060E-01  5.757209916E-01 -2.943898388E-01
  6.923000000E-01  1.973107025E+02  1.061006996E+00  5.127638060E-01  5.757209916E-01 -2.943898388E-01
  7.120327782E-01  2.029346926E+02  1.013034093E+00  4.982990970E-01  5.522855476E-01 -2.753257548E-01
  7.551169271E-01  2.152139988E+02  9.056596197E-01  4.685344052E-01  4.987970092E-01 -2.337305892E-01
  8.139493153E-01  2.319816715E+02  7.769070976E-01  4.349064282E-01  4.387381358E-01 -1.770369548E-01
  8.783506847E-01  2.503365458E+02  6.687627539E-01  4.083933151E-01  3.931896160E-01 -1.153823440E-01
  9.371830729E-01  2.671042185E+02  6.073415730E-01  3.938457930E-01  3.692303849E-01 -5.939164166E-02
  9.802672218E-01  2.793835247E+02  5.868581710E-01  3.890329132E-01  3.617311178E-01 -1.844934209E-02
  1.000000000E+00  2.850075148E+02  5.833743742E-01  3.883347152E-01  3.599966840E-01  2.306426969E-04
