#time =  2.0000065E+03
#uTau =  5.7970819E-02
#ReTau =  2.9098742E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  5.368770238E-01  5.306275712E-02  2.765191713E-06  1.421586154E-02 -1.043718864E-04
  5.873392890E-03  1.709083465E+00  5.316584678E-01  1.806516480E-04  1.173097906E-01 -3.400499608E-03
  1.137423075E-02  3.309758102E+00  1.921979352E+00  1.835627436E-03  3.386460648E-01 -2.430049177E-02
  1.739576925E-02  5.061950076E+00  4.090583155E+00  7.381562423E-03  6.059916547E-01 -7.922231771E-02
  2.289660711E-02  6.662624713E+00  6.163599542E+00  1.707159368E-02  8.360863351E-01 -1.562740966E-01
  2.692498204E-02  7.834831154E+00  7.492698793E+00  2.723133940E-02  9.883942587E-01 -2.225356827E-01
  2.877000000E-02  8.371708178E+00  8.017187797E+00  3.274941914E-02  1.053032407E+00 -2.540739120E-01
  2.877000000E-02  8.371708178E+00  8.017187797E+00  3.274941914E-02  1.053032407E+00 -2.540739120E-01
  3.135828380E-02  9.124866214E+00  8.652743379E+00  4.137963022E-02  1.138112868E+00 -2.984589275E-01
  3.700949034E-02  1.076929624E+01  9.631384262E+00  6.363424223E-02  1.301075240E+00 -3.916796385E-01
  4.472634178E-02  1.301480296E+01  1.018421625E+01  1.006337537E-01  1.474494782E+00 -5.017721716E-01
  5.317365822E-02  1.547286581E+01  1.008632638E+01  1.478542701E-01  1.605554280E+00 -5.942693943E-01
  6.089050966E-02  1.771837253E+01  9.654269154E+00  1.949662544E-01  1.680550957E+00 -6.556774296E-01
  6.654171620E-02  1.936280256E+01  9.244548114E+00  2.307362493E-01  1.714041889E+00 -6.894604746E-01
  6.913000000E-02  2.011596060E+01  9.045757394E+00  2.472650102E-01  1.724448666E+00 -7.023755569E-01
  6.913000000E-02  2.011596060E+01  9.045757394E+00  2.472650102E-01  1.724448666E+00 -7.023755569E-01
  7.276167769E-02  2.117273313E+01  8.762959350E+00  2.704648343E-01  1.734656200E+00 -7.181819012E-01
  8.069100936E-02  2.348006893E+01  8.154278874E+00  3.205458686E-01  1.742558639E+00 -7.449783166E-01
  9.151869265E-02  2.663078859E+01  7.389246092E+00  3.859959826E-01  1.731377241E+00 -7.689486611E-01
  1.033713074E-01  3.007975041E+01  6.667876945E+00  4.517587875E-01  1.702801750E+00 -7.840616656E-01
  1.141989906E-01  3.323047007E+01  6.111554688E+00  5.054324976E-01  1.669609370E+00 -7.912129750E-01
  1.221283223E-01  3.553780586E+01  5.758600307E+00  5.406790143E-01  1.643518916E+00 -7.936377839E-01
  1.257600000E-01  3.659457840E+01  5.610483769E+00  5.556822550E-01  1.631368068E+00 -7.941334194E-01
  1.257600000E-01  3.659457840E+01  5.610483769E+00  5.556822550E-01  1.631368068E+00 -7.941334194E-01
  1.308538400E-01  3.807682178E+01  5.415667202E+00  5.755439526E-01  1.614241758E+00 -7.942775786E-01
  1.419756273E-01  4.131312201E+01  5.036856282E+00  6.142934081E-01  1.576944827E+00 -7.927842449E-01
  1.571626816E-01  4.573236380E+01  4.604400293E+00  6.577743792E-01  1.526783339E+00 -7.877673549E-01
  1.737873184E-01  5.056992405E+01  4.217612874E+00  6.945320341E-01  1.473626008E+00 -7.795559461E-01
  1.889743727E-01  5.498916585E+01  3.923410348E+00  7.198363491E-01  1.427080949E+00 -7.703067077E-01
  2.000961600E-01  5.822546608E+01  3.735916279E+00  7.341659988E-01  1.394384639E+00 -7.627595897E-01
  2.051900000E-01  5.970770946E+01  3.656711830E+00  7.396897330E-01  1.379820093E+00 -7.591272709E-01
  2.051900000E-01  5.970770946E+01  3.656711830E+00  7.396897330E-01  1.379820093E+00 -7.591272709E-01
  2.123366389E-01  6.178729151E+01  3.551877647E+00  7.464419752E-01  1.359793577E+00 -7.538788406E-01
  2.279404659E-01  6.632780891E+01  3.343827657E+00  7.575793151E-01  1.317362798E+00 -7.418431471E-01
  2.492478476E-01  7.252798902E+01  3.096986251E+00  7.661401997E-01  1.261424298E+00 -7.243619407E-01
  2.725721524E-01  7.931506839E+01  2.866672085E+00  7.687178324E-01  1.202734893E+00 -7.042330208E-01
  2.938795341E-01  8.551524849E+01  2.683908193E+00  7.663796239E-01  1.151307516E+00 -6.853048873E-01
  3.094833611E-01  9.005576590E+01  2.562913865E+00  7.624709407E-01  1.115021938E+00 -6.711705651E-01
  3.166300000E-01  9.213534795E+01  2.510656420E+00  7.601596769E-01  1.098838305E+00 -6.646441983E-01
  3.166300000E-01  9.213534795E+01  2.510656420E+00  7.601596769E-01  1.098838305E+00 -6.646441983E-01
  3.266567139E-01  9.505299559E+01  2.441715820E+00  7.564606819E-01  1.076852089E+00 -6.554295286E-01
  3.485488383E-01  1.014233285E+02  2.300074694E+00  7.467022895E-01  1.030169475E+00 -6.351083828E-01
  3.784430336E-01  1.101221634E+02  2.126763414E+00  7.305508916E-01  9.699221657E-01 -6.069789229E-01
  4.111669664E-01  1.196444162E+02  1.959659973E+00  7.103538926E-01  9.087333450E-01 -5.757690526E-01
  4.410611617E-01  1.283432511E+02  1.822607019E+00  6.903145463E-01  8.564425896E-01 -5.470656586E-01
