#time =  2.0000011E+03
#uTau =  5.3838070E-02
#ReTau =  2.7024288E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.986029769E-01  4.981250852E-01
  5.873392890E-03  1.587242638E+00  1.581743404E+00
  1.137423075E-02  3.073804930E+00  3.045349607E+00
  1.739576925E-02  4.701082864E+00  4.602371484E+00
  2.289660711E-02  6.187645156E+00  5.952983722E+00
  2.692498204E-02  7.276284817E+00  6.882596880E+00
  2.877000000E-02  7.774887794E+00  7.289036340E+00
  2.877000000E-02  7.774887794E+00  7.289036340E+00
  3.135828380E-02  8.474353076E+00  7.837381568E+00
  3.700949034E-02  1.000155143E+01  8.942697180E+00
  4.472634178E-02  1.208697563E+01  1.024853393E+01
  5.317365822E-02  1.436980279E+01  1.142970591E+01
  6.089050966E-02  1.645522698E+01  1.231570206E+01
  6.654171620E-02  1.798242534E+01  1.286780534E+01
  6.913000000E-02  1.868189062E+01  1.309727116E+01
  6.913000000E-02  1.868189062E+01  1.309727116E+01
  7.276167769E-02  1.966332568E+01  1.339722231E+01
  8.069100936E-02  2.180617114E+01  1.397449827E+01
  9.151869265E-02  2.473227551E+01  1.462477043E+01
  1.033713074E-01  2.793536030E+01  1.520049300E+01
  1.141989906E-01  3.086146466E+01  1.563496732E+01
  1.221283223E-01  3.300431013E+01  1.591059031E+01
  1.257600000E-01  3.398574519E+01  1.602682078E+01
  1.257600000E-01  3.398574519E+01  1.602682078E+01
  1.308538400E-01  3.536231920E+01  1.618052737E+01
  1.419756273E-01  3.836790308E+01  1.648334508E+01
  1.571626816E-01  4.247209644E+01  1.683816331E+01
  1.737873184E-01  4.696478627E+01  1.716731344E+01
  1.889743727E-01  5.106897962E+01  1.742665642E+01
  2.000961600E-01  5.407456350E+01  1.759660025E+01
  2.051900000E-01  5.545113752E+01  1.766960686E+01
  2.051900000E-01  5.545113752E+01  1.766960686E+01
  2.123366389E-01  5.738246584E+01  1.776745376E+01
  2.279404659E-01  6.159928905E+01  1.796466072E+01
  2.492478476E-01  6.735745735E+01  1.820380462E+01
  2.725721524E-01  7.366068477E+01  1.843443692E+01
  2.938795341E-01  7.941885307E+01  1.862284123E+01
  3.094833611E-01  8.363567628E+01  1.874968434E+01
  3.166300000E-01  8.556700460E+01  1.880501877E+01
  3.166300000E-01  8.556700460E+01  1.880501877E+01
  3.266567139E-01  8.827665268E+01  1.887998500E+01
  3.485488383E-01  9.419284354E+01  1.903384616E+01
  3.784430336E-01  1.022715371E+02  1.922518549E+01
  4.111669664E-01  1.111149471E+02  1.941398294E+01
  4.410611617E-01  1.191936407E+02  1.957075787E+01
  4.629532861E-01  1.251098315E+02  1.967739566E+01
  4.729800000E-01  1.278194796E+02  1.972412468E+01
  4.729800000E-01  1.278194796E+02  1.972412468E+01
  4.870449753E-01  1.316204391E+02  1.978751226E+01
  5.177541581E-01  1.399193773E+02  1.991757737E+01
  5.596882478E-01  1.512517666E+02  2.007781054E+01
  6.055917522E-01  1.636568621E+02  2.023278866E+01
  6.475258419E-01  1.749892515E+02  2.035771805E+01
  6.782350247E-01  1.832881896E+02  2.043975334E+01
  6.923000000E-01  1.870891491E+02  2.047477121E+01
  6.923000000E-01  1.870891491E+02  2.047477121E+01
  7.120327782E-01  1.924217920E+02  2.052117312E+01
  7.551169271E-01  2.040649767E+02  2.061193085E+01
  8.139493153E-01  2.199640110E+02  2.071253091E+01
  8.783506847E-01  2.373680228E+02  2.079156895E+01
  9.371830729E-01  2.532670572E+02  2.083543926E+01
  9.802672218E-01  2.649102419E+02  2.085016893E+01
  1.000000000E+00  2.702428847E+02  2.085176122E+01
