#time =  2.0000045E+03
#uTau =  5.3471299E-02
#ReTau =  2.6840186E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.952062495E-01  4.891406765E-02  1.507128737E-06  1.267621697E-02 -6.111267974E-05
  5.873392890E-03  1.576429564E+00  4.857108693E-01  9.500532726E-05  1.075056314E-01 -1.987488334E-03
  1.137423075E-02  3.052864667E+00  1.761470665E+00  9.749042240E-04  3.226142450E-01 -1.445616802E-02
  1.739576925E-02  4.669056788E+00  3.848001077E+00  4.015219573E-03  6.009118667E-01 -4.893872117E-02
  2.289660711E-02  6.145491890E+00  6.024394533E+00  9.536485157E-03  8.564999711E-01 -1.010190610E-01
  2.692498204E-02  7.226715205E+00  7.562330003E+00  1.553465885E-02  1.034429899E+00 -1.490496914E-01
  2.877000000E-02  7.721921454E+00  8.214515008E+00  1.886807123E-02  1.112277469E+00 -1.729616874E-01
  2.877000000E-02  7.721921454E+00  8.214515008E+00  1.886807123E-02  1.112277469E+00 -1.729616874E-01
  3.135828380E-02  8.416621636E+00  9.054625775E+00  2.417821089E-02  1.217128564E+00 -2.077882295E-01
  3.700949034E-02  9.933415970E+00  1.053644303E+01  3.836282713E-02  1.426954226E+00 -2.856938256E-01
  4.472634178E-02  1.200463324E+01  1.175777743E+01  6.333565744E-02  1.668265159E+00 -3.872185339E-01
  5.317365822E-02  1.427190866E+01  1.220869614E+01  9.743254272E-02  1.871926029E+00 -4.824991474E-01
  6.089050966E-02  1.634312593E+01  1.206882007E+01  1.336782503E-01  2.006242279E+00 -5.522926720E-01
  6.654171620E-02  1.785992026E+01  1.176227095E+01  1.625597128E-01  2.077075610E+00 -5.935750782E-01
  6.913000000E-02  1.855462044E+01  1.158540687E+01  1.762817355E-01  2.102679230E+00 -6.100159284E-01
  6.913000000E-02  1.855462044E+01  1.158540687E+01  1.762817355E-01  2.102679230E+00 -6.100159284E-01
  7.276167769E-02  1.952936948E+01  1.131145651E+01  1.959282158E-01  2.132140390E+00 -6.307398717E-01
  8.069100936E-02  2.165761684E+01  1.065448528E+01  2.398302778E-01  2.173794212E+00 -6.677663635E-01
  9.151869265E-02  2.456378715E+01  9.732967390E+00  3.001751856E-01  2.191570411E+00 -7.040650143E-01
  1.033713074E-01  2.774505096E+01  8.791678854E+00  3.641828387E-01  2.175569759E+00 -7.303764685E-01
  1.141989906E-01  3.065122127E+01  8.028310347E+00  4.190755401E-01  2.140448303E+00 -7.459131502E-01
  1.221283223E-01  3.277946862E+01  7.530286917E+00  4.565658163E-01  2.107010434E+00 -7.535189723E-01
  1.257600000E-01  3.375421766E+01  7.318608088E+00  4.729108806E-01  2.090214405E+00 -7.561507415E-01
  1.257600000E-01  3.375421766E+01  7.318608088E+00  4.729108806E-01  2.090214405E+00 -7.561507415E-01
  1.308538400E-01  3.512141378E+01  7.038142040E+00  4.949397391E-01  2.065508766E+00 -7.590622547E-01
  1.419756273E-01  3.810652216E+01  6.487200141E+00  5.393646881E-01  2.008548216E+00 -7.627853935E-01
  1.571626816E-01  4.218275574E+01  5.852641537E+00  5.920393955E-01  1.928065980E+00 -7.633581679E-01
  1.737873184E-01  4.664483916E+01  5.285108014E+00  6.398114122E-01  1.840965406E+00 -7.597124844E-01
  1.889743727E-01  5.072107275E+01  4.857377903E+00  6.753716916E-01  1.764036278E+00 -7.536758719E-01
  2.000961600E-01  5.370618112E+01  4.587068337E+00  6.971103579E-01  1.709646554E+00 -7.480467448E-01
  2.051900000E-01  5.507337724E+01  4.473376305E+00  7.059718213E-01  1.685380808E+00 -7.451932497E-01
  2.051900000E-01  5.507337724E+01  4.473376305E+00  7.059718213E-01  1.685380808E+00 -7.451932497E-01
  2.123366389E-01  5.699154841E+01  4.323272800E+00  7.173363610E-01  1.652080223E+00 -7.409217096E-01
  2.279404659E-01  6.117964456E+01  4.028336956E+00  7.382096985E-01  1.582540930E+00 -7.306830335E-01
  2.492478476E-01  6.689858539E+01  3.685065935E+00  7.592289449E-01  1.494718102E+00 -7.151332228E-01
  2.725721524E-01  7.315887215E+01  3.372481126E+00  7.742134427E-01  1.407019746E+00 -6.966823782E-01
  2.938795341E-01  7.887781298E+01  3.129993665E+00  7.820159367E-01  1.332791162E+00 -6.789231977E-01
  3.094833611E-01  8.306590913E+01  2.972607549E+00  7.847685160E-01  1.281796981E+00 -6.654952113E-01
  3.166300000E-01  8.498408030E+01  2.905512979E+00  7.852860120E-01  1.259432380E+00 -6.592450826E-01
  3.166300000E-01  8.498408030E+01  2.905512979E+00  7.852860120E-01  1.259432380E+00 -6.592450826E-01
  3.266567139E-01  8.767526893E+01  2.816894459E+00  7.853093648E-01  1.229256338E+00 -6.504166057E-01
  3.485488383E-01  9.355115581E+01  2.639082371E+00  7.827246159E-01  1.166678440E+00 -6.307729280E-01
  3.784430336E-01  1.015748134E+02  2.424572816E+00  7.743161921E-01  1.088532909E+00 -6.033244313E-01
  4.111669664E-01  1.103579777E+02  2.219636353E+00  7.600495879E-01  1.012059865E+00 -5.725814198E-01
  4.410611617E-01  1.183816353E+02  2.054212500E+00  7.434260273E-01  9.481151373E-01 -5.442217775E-01
  4.629532861E-01  1.242575222E+02  1.942927484E+00  7.295490123E-01  9.038836112E-01 -5.232761104E-01
  4.729800000E-01  1.269487108E+02  1.894187548E+00  7.227784857E-01  8.843296635E-01 -5.136872322E-01
  4.729800000E-01  1.269487108E+02  1.894187548E+00  7.227784857E-01  8.843296635E-01 -5.136872322E-01
  4.870449753E-01  1.307237763E+02  1.830408360E+00  7.129747290E-01  8.583297818E-01 -5.001511583E-01
  5.177541581E-01  1.389661780E+02  1.695019362E+00  6.903388282E-01  8.031008627E-01 -4.705371315E-01
  5.596882478E-01  1.502213656E+02  1.525975638E+00  6.579913011E-01  7.334974106E-01 -4.298736141E-01
  6.055917522E-01  1.625419515E+02  1.363813591E+00  6.223595899E-01  6.665448241E-01 -3.852396570E-01
  6.475258419E-01  1.737971391E+02  1.233940230E+00  5.904934748E-01  6.126847220E-01 -3.443902407E-01
  6.782350247E-01  1.820395408E+02  1.147409068E+00  5.679245038E-01  5.766394202E-01 -3.143587774E-01
  6.923000000E-01  1.858146063E+02  1.109807354E+00  5.578476385E-01  5.609531394E-01 -3.007125438E-01
  6.923000000E-01  1.858146063E+02  1.109807354E+00  5.578476385E-01  5.609531394E-01 -3.007125438E-01
  7.120327782E-01  1.911109206E+02  1.063157014E+00  5.442484337E-01  5.411846687E-01 -2.813648934E-01
  7.551169271E-01  2.026747862E+02  9.642979976E-01  5.163525013E-01  5.003301828E-01 -2.393657425E-01
  8.139493153E-01  2.184655085E+02  8.544012674E-01  4.839201302E-01  4.551771879E-01 -1.818459085E-01
  8.783506847E-01  2.357509557E+02  7.712665138E-01  4.574630196E-01  4.213472488E-01 -1.190133923E-01
  9.371830729E-01  2.515416780E+02  7.266476765E-01  4.425326849E-01  4.035235409E-01 -6.156188984E-02
  9.802672218E-01  2.631055437E+02  7.116995525E-01  4.375303028E-01  3.974806652E-01 -1.947858504E-02
  1.000000000E+00  2.684018580E+02  7.085921966E-01  4.369407282E-01  3.962194808E-01 -2.079852982E-04
