#time =  2.0000045E+03
#uTau =  5.3471299E-02
#ReTau =  2.6840186E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.952062495E-01  4.947312224E-01
  5.873392890E-03  1.576429564E+00  1.570950166E+00
  1.137423075E-02  3.052864667E+00  3.024234344E+00
  1.739576925E-02  4.669056788E+00  4.568944725E+00
  2.289660711E-02  6.145491890E+00  5.906806666E+00
  2.692498204E-02  7.226715205E+00  6.826173640E+00
  2.877000000E-02  7.721921454E+00  7.227731602E+00
  2.877000000E-02  7.721921454E+00  7.227731602E+00
  3.135828380E-02  8.416621636E+00  7.769117521E+00
  3.700949034E-02  9.933415970E+00  8.859315128E+00
  4.472634178E-02  1.200463324E+01  1.014658889E+01
  5.317365822E-02  1.427190866E+01  1.131297112E+01
  6.089050966E-02  1.634312593E+01  1.219185339E+01
  6.654171620E-02  1.785992026E+01  1.274257717E+01
  6.913000000E-02  1.855462044E+01  1.297238871E+01
  6.913000000E-02  1.855462044E+01  1.297238871E+01
  7.276167769E-02  1.952936948E+01  1.327374217E+01
  8.069100936E-02  2.165761684E+01  1.385717507E+01
  9.151869265E-02  2.456378715E+01  1.452054813E+01
  1.033713074E-01  2.774505096E+01  1.511354696E+01
  1.141989906E-01  3.065122127E+01  1.556422560E+01
  1.221283223E-01  3.277946862E+01  1.585127480E+01
  1.257600000E-01  3.375421766E+01  1.597254655E+01
  1.257600000E-01  3.375421766E+01  1.597254655E+01
  1.308538400E-01  3.512141378E+01  1.613309802E+01
  1.419756273E-01  3.810652216E+01  1.644989478E+01
  1.571626816E-01  4.218275574E+01  1.682164528E+01
  1.737873184E-01  4.664483916E+01  1.716678114E+01
  1.889743727E-01  5.072107275E+01  1.743888212E+01
  2.000961600E-01  5.370618112E+01  1.761730691E+01
  2.051900000E-01  5.507337724E+01  1.769400021E+01
  2.051900000E-01  5.507337724E+01  1.769400021E+01
  2.123366389E-01  5.699154841E+01  1.779684592E+01
  2.279404659E-01  6.117964456E+01  1.800437887E+01
  2.492478476E-01  6.689858539E+01  1.825652670E+01
  2.725721524E-01  7.315887215E+01  1.849983012E+01
  2.938795341E-01  7.887781298E+01  1.869837244E+01
  3.094833611E-01  8.306590913E+01  1.883191441E+01
  3.166300000E-01  8.498408030E+01  1.889014011E+01
  3.166300000E-01  8.498408030E+01  1.889014011E+01
  3.266567139E-01  8.767526893E+01  1.896899378E+01
  3.485488383E-01  9.355115581E+01  1.913080192E+01
  3.784430336E-01  1.015748134E+02  1.933236013E+01
  4.111669664E-01  1.103579777E+02  1.953234083E+01
  4.410611617E-01  1.183816353E+02  1.969929482E+01
  4.629532861E-01  1.242575222E+02  1.981319581E+01
  4.729800000E-01  1.269487108E+02  1.986325927E+01
  4.729800000E-01  1.269487108E+02  1.986325927E+01
  4.870449753E-01  1.307237763E+02  1.993138285E+01
  5.177541581E-01  1.389661780E+02  2.007205746E+01
  5.596882478E-01  1.502213656E+02  2.024773896E+01
  6.055917522E-01  1.625419515E+02  2.041983775E+01
  6.475258419E-01  1.737971391E+02  2.055938696E+01
  6.782350247E-01  1.820395408E+02  2.065133323E+01
  6.923000000E-01  1.858146063E+02  2.069062283E+01
  6.923000000E-01  1.858146063E+02  2.069062283E+01
  7.120327782E-01  1.911109206E+02  2.074273523E+01
  7.551169271E-01  2.026747862E+02  2.084446961E+01
  8.139493153E-01  2.184655085E+02  2.095691031E+01
  8.783506847E-01  2.357509557E+02  2.104480936E+01
  9.371830729E-01  2.515416780E+02  2.109284769E+01
  9.802672218E-01  2.631055437E+02  2.110860987E+01
  1.000000000E+00  2.684018580E+02  2.111036744E+01
