#time =  2.0000073E+03
#uTau =  5.3712678E-02
#ReTau =  2.6961347E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.974417012E-01  4.969656626E-01
  5.873392890E-03  1.583545856E+00  1.578089963E+00
  1.137423075E-02  3.066645857E+00  3.038743349E+00
  1.739576925E-02  4.690133765E+00  4.594313631E+00
  2.289660711E-02  6.173233766E+00  5.946442410E+00
  2.692498204E-02  7.259337921E+00  6.879222198E+00
  2.877000000E-02  7.756779622E+00  7.287675060E+00
  2.877000000E-02  7.756779622E+00  7.287675060E+00
  3.135828380E-02  8.454615808E+00  7.839378818E+00
  3.700949034E-02  9.978257229E+00  8.953737863E+00
  4.472634178E-02  1.205882435E+01  1.027388911E+01
  5.317365822E-02  1.433633467E+01  1.147043683E+01
  6.089050966E-02  1.641690179E+01  1.236844489E+01
  6.654171620E-02  1.794054321E+01  1.292776939E+01
  6.913000000E-02  1.863837940E+01  1.316010232E+01
  6.913000000E-02  1.863837940E+01  1.316010232E+01
  7.276167769E-02  1.961752863E+01  1.346364368E+01
  8.069100936E-02  2.175538328E+01  1.404721529E+01
  9.151869265E-02  2.467467258E+01  1.470344160E+01
  1.033713074E-01  2.787029720E+01  1.528330840E+01
  1.141989906E-01  3.078958649E+01  1.572013976E+01
  1.221283223E-01  3.292744114E+01  1.599688213E+01
  1.257600000E-01  3.390659038E+01  1.611349326E+01
  1.257600000E-01  3.390659038E+01  1.611349326E+01
  1.308538400E-01  3.527995828E+01  1.626761498E+01
  1.419756273E-01  3.827854198E+01  1.657093485E+01
  1.571626816E-01  4.237317642E+01  1.692562849E+01
  1.737873184E-01  4.685540251E+01  1.725373047E+01
  1.889743727E-01  5.095003696E+01  1.751156761E+01
  2.000961600E-01  5.394862066E+01  1.768022575E+01
  2.051900000E-01  5.532198855E+01  1.775260713E+01
  2.051900000E-01  5.532198855E+01  1.775260713E+01
  2.123366389E-01  5.724881869E+01  1.784955240E+01
  2.279404659E-01  6.145582068E+01  1.804472374E+01
  2.492478476E-01  6.720057786E+01  1.828092065E+01
  2.725721524E-01  7.348912469E+01  1.850787306E+01
  2.938795341E-01  7.923388187E+01  1.869262328E+01
  3.094833611E-01  8.344088386E+01  1.881683431E+01
  3.166300000E-01  8.536771400E+01  1.887099274E+01
  3.166300000E-01  8.536771400E+01  1.887099274E+01
  3.266567139E-01  8.807105115E+01  1.894434340E+01
  3.485488383E-01  9.397346286E+01  1.909485482E+01
  3.784430336E-01  1.020333407E+02  1.928208313E+01
  4.111669664E-01  1.108561538E+02  1.946664747E+01
  4.410611617E-01  1.189160317E+02  1.961932602E+01
  4.629532861E-01  1.248184434E+02  1.972277810E+01
  4.729800000E-01  1.275217805E+02  1.976807228E+01
  4.729800000E-01  1.275217805E+02  1.976807228E+01
  4.870449753E-01  1.313138874E+02  1.982950928E+01
  5.177541581E-01  1.395934968E+02  1.995586124E+01
  5.596882478E-01  1.508994924E+02  2.011181924E+01
  6.055917522E-01  1.632756956E+02  2.026324293E+01
  6.475258419E-01  1.745816912E+02  2.038616397E+01
  6.782350247E-01  1.828613006E+02  2.046721084E+01
  6.923000000E-01  1.866534075E+02  2.050174573E+01
  6.923000000E-01  1.866534075E+02  2.050174573E+01
  7.120327782E-01  1.919736303E+02  2.054754790E+01
  7.551169271E-01  2.035896973E+02  2.063656704E+01
  8.139493153E-01  2.194517019E+02  2.073497984E+01
  8.783506847E-01  2.368151787E+02  2.081188559E+01
  9.371830729E-01  2.526771833E+02  2.085404307E+01
  9.802672218E-01  2.642932503E+02  2.086814894E+01
  1.000000000E+00  2.696134731E+02  2.086966644E+01
