#time =  2.0000022E+03
#uTau =  5.6438830E-02
#ReTau =  2.8329753E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  5.226890335E-01  5.221523365E-01
  5.873392890E-03  1.663917703E+00  1.657309715E+00
  1.137423075E-02  3.222291487E+00  3.181340306E+00
  1.739576925E-02  4.928178476E+00  4.769594151E+00
  2.289660711E-02  6.486552259E+00  6.099217627E+00
  2.692498204E-02  7.627780929E+00  6.981408882E+00
  2.877000000E-02  8.150469962E+00  7.358033062E+00
  2.877000000E-02  8.150469962E+00  7.358033062E+00
  3.135828380E-02  8.883724373E+00  7.857318983E+00
  3.700949034E-02  1.048469723E+01  8.833759473E+00
  4.472634178E-02  1.267086219E+01  9.941066096E+00
  5.317365822E-02  1.506396608E+01  1.090987957E+01
  6.089050966E-02  1.725013104E+01  1.162472782E+01
  6.654171620E-02  1.885110390E+01  1.206840190E+01
  6.913000000E-02  1.958435831E+01  1.225292082E+01
  6.913000000E-02  1.958435831E+01  1.225292082E+01
  7.276167769E-02  2.061320363E+01  1.249452319E+01
  8.069100936E-02  2.285956371E+01  1.296174251E+01
  9.151869265E-02  2.592701965E+01  1.349368073E+01
  1.033713074E-01  2.928483613E+01  1.397215951E+01
  1.141989906E-01  3.235229207E+01  1.433977799E+01
  1.221283223E-01  3.459865216E+01  1.457676177E+01
  1.257600000E-01  3.562749748E+01  1.467773715E+01
  1.257600000E-01  3.562749748E+01  1.467773715E+01
  1.308538400E-01  3.707056977E+01  1.481238052E+01
  1.419756273E-01  4.022134465E+01  1.508173082E+01
  1.571626816E-01  4.452379963E+01  1.540557030E+01
  1.737873184E-01  4.923351821E+01  1.571593901E+01
  1.889743727E-01  5.353597318E+01  1.596887455E+01
  2.000961600E-01  5.668674806E+01  1.613936795E+01
  2.051900000E-01  5.812982035E+01  1.621387638E+01
  2.051900000E-01  5.812982035E+01  1.621387638E+01
  2.123366389E-01  6.015444552E+01  1.631509441E+01
  2.279404659E-01  6.457497117E+01  1.652388046E+01
  2.492478476E-01  7.061129979E+01  1.678617828E+01
  2.725721524E-01  7.721901776E+01  1.704885791E+01
  2.938795341E-01  8.325534638E+01  1.727057142E+01
  3.094833611E-01  8.767587203E+01  1.742352860E+01
  3.166300000E-01  8.970049719E+01  1.749116090E+01
  3.166300000E-01  8.970049719E+01  1.749116090E+01
  3.266567139E-01  9.254104048E+01  1.758381788E+01
  3.485488383E-01  9.874302527E+01  1.777735529E+01
  3.784430336E-01  1.072119770E+02  1.802439621E+01
  4.111669664E-01  1.164825863E+02  1.827498094E+01
  4.410611617E-01  1.249515381E+02  1.848790235E+01
  4.629532861E-01  1.311535229E+02  1.863503531E+01
  4.729800000E-01  1.339940661E+02  1.870008130E+01
  4.729800000E-01  1.339940661E+02  1.870008130E+01
  4.870449753E-01  1.379786389E+02  1.878913002E+01
  5.177541581E-01  1.466784746E+02  1.897477800E+01
  5.596882478E-01  1.585582986E+02  1.921040074E+01
  6.055917522E-01  1.715626481E+02  1.944643152E+01
  6.475258419E-01  1.834424722E+02  1.964255334E+01
  6.782350247E-01  1.921423078E+02  1.977434343E+01
  6.923000000E-01  1.961268806E+02  1.983141739E+01
  6.923000000E-01  1.961268806E+02  1.983141739E+01
  7.120327782E-01  2.017171279E+02  1.990781201E+01
  7.551169271E-01  2.139227609E+02  2.005979479E+01
  8.139493153E-01  2.305898313E+02  2.023289443E+01
  8.783506847E-01  2.488345802E+02  2.037290944E+01
  9.371830729E-01  2.655016505E+02  2.045182397E+01
  9.802672218E-01  2.777072835E+02  2.047822023E+01
  1.000000000E+00  2.832975308E+02  2.048116616E+01
