#time =  2.0000039E+03
#uTau =  5.1400868E-02
#ReTau =  2.5800922E+02
#  y     y+     uu     vv     ww     uv
  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.760316549E-01  5.057611296E-02  2.945258433E-06  1.446320648E-02 -6.378394115E-05
  5.873392890E-03  1.515389548E+00  4.878473632E-01  1.710938986E-04  1.211252816E-01 -2.051523144E-03
  1.137423075E-02  2.934656461E+00  1.733650707E+00  1.623106603E-03  3.589626211E-01 -1.486007115E-02
  1.739576925E-02  4.488268942E+00  3.754162814E+00  6.254461343E-03  6.620459376E-01 -4.977855570E-02
  2.289660711E-02  5.907535855E+00  5.859215070E+00  1.418397463E-02  9.378515427E-01 -1.018358139E-01
  2.692498204E-02  6.946893748E+00  7.343317292E+00  2.250699511E-02  1.129083446E+00 -1.493664571E-01
  2.877000000E-02  7.422925403E+00  7.970476620E+00  2.706136345E-02  1.212641841E+00 -1.728807363E-01
  2.877000000E-02  7.422925403E+00  7.970476620E+00  2.706136345E-02  1.212641841E+00 -1.728807363E-01
  3.135828380E-02  8.090726501E+00  8.775034507E+00  3.424973666E-02  1.325102717E+00 -2.069557144E-01
  3.700949034E-02  9.548789919E+00  1.017852984E+01  5.321659996E-02  1.550052260E+00 -2.824330231E-01
  4.472634178E-02  1.153980878E+01  1.130199792E+01  8.621621097E-02  1.809642221E+00 -3.792579475E-01
  5.317365822E-02  1.371929435E+01  1.167963281E+01  1.308617285E-01  2.033268254E+00 -4.687019279E-01
  6.089050966E-02  1.571031321E+01  1.151294296E+01  1.779030447E-01  2.188475804E+00 -5.337074507E-01
  6.654171620E-02  1.716837662E+01  1.120797688E+01  2.150913463E-01  2.276784245E+00 -5.722058615E-01
  6.913000000E-02  1.783617772E+01  1.103651974E+01  2.326734300E-01  2.310942914E+00 -5.876060332E-01
  6.913000000E-02  1.783617772E+01  1.103651974E+01  2.326734300E-01  2.310942914E+00 -5.876060332E-01
  7.276167769E-02  1.877318407E+01  1.077388689E+01  2.577517945E-01  2.352852675E+00 -6.071179211E-01
  8.069100936E-02  2.081902479E+01  1.015157842E+01  3.134286759E-01  2.422670061E+00 -6.424156246E-01
  9.151869265E-02  2.361266696E+01  9.285587059E+00  3.892575111E-01  2.478174735E+00 -6.779557529E-01
  1.033713074E-01  2.667075090E+01  8.401906198E+00  4.689868040E-01  2.498730328E+00 -7.047519952E-01
  1.141989906E-01  2.946439307E+01  7.683299386E+00  5.368674972E-01  2.490250833E+00 -7.213359282E-01
  1.221283223E-01  3.151023379E+01  7.213311233E+00  5.829715060E-01  2.471925156E+00 -7.298265663E-01
  1.257600000E-01  3.244724013E+01  7.013346898E+00  6.030037757E-01  2.460883518E+00 -7.328644792E-01
  1.257600000E-01  3.244724013E+01  7.013346898E+00  6.030037757E-01  2.460883518E+00 -7.328644792E-01
  1.308538400E-01  3.376149784E+01  6.748289955E+00  6.299306748E-01  2.443093264E+00 -7.363293806E-01
  1.419756273E-01  3.663102156E+01  6.227356206E+00  6.839508380E-01  2.396891124E+00 -7.411633444E-01
  1.571626816E-01  4.054942167E+01  5.628331282E+00  7.473713747E-01  2.323221032E+00 -7.429800510E-01
  1.737873184E-01  4.483873134E+01  5.094163039E+00  8.039710424E-01  2.236688195E+00 -7.403429503E-01
  1.889743727E-01  4.875713144E+01  4.692591493E+00  8.450793182E-01  2.156735959E+00 -7.349881906E-01
  2.000961600E-01  5.162665516E+01  4.440176410E+00  8.694593218E-01  2.099109185E+00 -7.297125738E-01
