#time =  2.0000123E+03
#uTau =  5.3407690E-02
#ReTau =  2.6808257E+02
#  y     y+    Umean
  0.000000000E+00  0.000000000E+00  0.000000000E+00
  1.845017964E-03  4.946171539E-01  4.941430577E-01
  5.873392890E-03  1.574554250E+00  1.569138291E+00
  1.137423075E-02  3.049232990E+00  3.021744207E+00
  1.739576925E-02  4.663502495E+00  4.569718319E+00
  2.289660711E-02  6.138181235E+00  5.916927479E+00
  2.692498204E-02  7.218118331E+00  6.847714239E+00
  2.877000000E-02  7.712735485E+00  7.255749511E+00
  2.877000000E-02  7.712735485E+00  7.255749511E+00
  3.135828380E-02  8.406609254E+00  7.807397781E+00
  3.700949034E-02  9.921599215E+00  8.923702956E+00
  4.472634178E-02  1.199035257E+01  1.025043914E+01
  5.317365822E-02  1.425493085E+01  1.145775792E+01
  6.089050966E-02  1.632368420E+01  1.236720072E+01
  6.654171620E-02  1.783867416E+01  1.293513188E+01
  6.913000000E-02  1.853254793E+01  1.317136356E+01
  6.913000000E-02  1.853254793E+01  1.317136356E+01
  7.276167769E-02  1.950613742E+01  1.348026913E+01
  8.069100936E-02  2.163185301E+01  1.407492783E+01
  9.151869265E-02  2.453456615E+01  1.474453283E+01
  1.033713074E-01  2.771204555E+01  1.533650258E+01
  1.141989906E-01  3.061475869E+01  1.578216915E+01
  1.221283223E-01  3.274047428E+01  1.606417769E+01
  1.257600000E-01  3.371406377E+01  1.618289812E+01
  1.257600000E-01  3.371406377E+01  1.618289812E+01
  1.308538400E-01  3.507963348E+01  1.633969090E+01
  1.419756273E-01  3.806119077E+01  1.664783950E+01
  1.571626816E-01  4.213257528E+01  1.700753472E+01
  1.737873184E-01  4.658935063E+01  1.733994374E+01
  1.889743727E-01  5.066073514E+01  1.760119484E+01
  2.000961600E-01  5.364229244E+01  1.777219586E+01
  2.051900000E-01  5.500786215E+01  1.784563321E+01
  2.051900000E-01  5.500786215E+01  1.784563321E+01
  2.123366389E-01  5.692375147E+01  1.794405186E+01
  2.279404659E-01  6.110686547E+01  1.814242696E+01
  2.492478476E-01  6.681900308E+01  1.838303068E+01
  2.725721524E-01  7.307184262E+01  1.861491399E+01
  2.938795341E-01  7.878398022E+01  1.880392518E+01
  3.094833611E-01  8.296709423E+01  1.893080781E+01
  3.166300000E-01  8.488298354E+01  1.898603767E+01
  3.166300000E-01  8.488298354E+01  1.898603767E+01
  3.266567139E-01  8.757097075E+01  1.906073943E+01
  3.485488383E-01  9.343986769E+01  1.921358009E+01
  3.784430336E-01  1.014539803E+02  1.940285276E+01
  4.111669664E-01  1.102266963E+02  1.958875457E+01
  4.410611617E-01  1.182408089E+02  1.974256680E+01
  4.629532861E-01  1.241097059E+02  1.984707731E+01
  4.729800000E-01  1.267976931E+02  1.989288605E+01
  4.729800000E-01  1.267976931E+02  1.989288605E+01
  4.870449753E-01  1.305682678E+02  1.995508945E+01
  5.177541581E-01  1.388008644E+02  2.008286248E+01
  5.596882478E-01  1.500426628E+02  2.024094428E+01
  6.055917522E-01  1.623485922E+02  2.039425422E+01
  6.475258419E-01  1.735903906E+02  2.051737306E+01
  6.782350247E-01  1.818229872E+02  2.059779285E+01
  6.923000000E-01  1.855935619E+02  2.063205446E+01
  6.923000000E-01  1.855935619E+02  2.063205446E+01
  7.120327782E-01  1.908835757E+02  2.067736105E+01
  7.551169271E-01  2.024336850E+02  2.076581275E+01
  8.139493153E-01  2.182056228E+02  2.086335819E+01
  8.783506847E-01  2.354705073E+02  2.093936424E+01
  9.371830729E-01  2.512424450E+02  2.098128037E+01
  9.802672218E-01  2.627925543E+02  2.099534985E+01
  1.000000000E+00  2.680825681E+02  2.099685105E+01
